taxon,taxon_sp,taxon_sp_new,genus,subgenus,section,series,subseries,species,subspecies
Eucalyptus_carnabyi,Eucalyptus_carnabyi,Eucalyptus_carnabyi,Eucalyptus,Symphyomyrtus,Bisectae,Curviptera,Xylocarpae,carnabyi,
Eucalyptus_carnabyi,Eucalyptus_carnabyi,Eucalyptus_carnabyi,Eucalyptus,Symphyomyrtus,Bisectae,Curviptera,Xylocarpae,carnabyi,
Eucalyptus_crucis_crucis,Eucalyptus_crucis,Eucalyptus_crucis,Eucalyptus,Symphyomyrtus,Bisectae,Curviptera,Orbifoliae,crucis,crucis
Eucalyptus_crucis_lanceolata,Eucalyptus_crucis,Eucalyptus_crucis,Eucalyptus,Symphyomyrtus,Bisectae,Curviptera,Orbifoliae,crucis,lanceolata
Eucalyptus_crucis_praecipua,Eucalyptus_crucis,Eucalyptus_crucis,Eucalyptus,Symphyomyrtus,Bisectae,Curviptera,Orbifoliae,crucis,praecipua
Eucalyptus_drummondii,Eucalyptus_drummondii,Eucalyptus_drummondii,Eucalyptus,Symphyomyrtus,Bisectae,Curviptera,Xylocarpae,drummondii,
Eucalyptus_educta,Eucalyptus_educta,Eucalyptus_educta,Eucalyptus,Symphyomyrtus,Bisectae,Curviptera,Orbifoliae,educta,
Eucalyptus_ewartiana,Eucalyptus_ewartiana,Eucalyptus_ewartiana,Eucalyptus,Symphyomyrtus,Bisectae,Curviptera,Orbifoliae,ewartiana,
Eucalyptus_glomerosa,Eucalyptus_glomerosa,Eucalyptus_glomerosa,Eucalyptus,Symphyomyrtus,Bisectae,Curviptera,Xylocarpae,glomerosa,
Eucalyptus_impensa,Eucalyptus_impensa,Eucalyptus_impensa,Eucalyptus,Symphyomyrtus,Bisectae,Curviptera,Xylocarpae,impensa,
Eucalyptus_impensa,Eucalyptus_impensa,Eucalyptus_impensa,Eucalyptus,Symphyomyrtus,Bisectae,Curviptera,Xylocarpae,impensa,
Eucalyptus_kingsmillii,Eucalyptus_kingsmillii,Eucalyptus_kingsmillii,Eucalyptus,Symphyomyrtus,Bisectae,Curviptera,Xylocarpae,kingsmillii,
Eucalyptus_lane-poolei,Eucalyptus_lane-poolei,Eucalyptus_lane-poolei,Eucalyptus,Symphyomyrtus,Bisectae,Curviptera,Inflexae,lane-poolei,
Eucalyptus_lanepoolei,Eucalyptus_lanepoolei,Eucalyptus_lanepoolei,Eucalyptus,Symphyomyrtus,Bisectae,Curviptera,Inflexae,lanepoolei,
Eucalyptus_leptopoda_elevata,Eucalyptus_leptopoda,Eucalyptus_leptopoda,Eucalyptus,Symphyomyrtus,Bisectae,Curviptera,Leptopodae,leptopoda,elevata
Eucalyptus_leptopoda_leptopoda,Eucalyptus_leptopoda,Eucalyptus_leptopoda,Eucalyptus,Symphyomyrtus,Bisectae,Curviptera,Leptopodae,leptopoda,leptopoda
Eucalyptus_leptopoda_subluta,Eucalyptus_leptopoda,Eucalyptus_leptopoda,Eucalyptus,Symphyomyrtus,Bisectae,Curviptera,Leptopodae,leptopoda,subluta
Eucalyptus_macrocarpa_elachantha,Eucalyptus_macrocarpa,Eucalyptus_macrocarpa,Eucalyptus,Symphyomyrtus,Bisectae,Curviptera,Xylocarpae,macrocarpa,elachantha
Eucalyptus_macrocarpa_macrocarpa,Eucalyptus_macrocarpa,Eucalyptus_macrocarpa,Eucalyptus,Symphyomyrtus,Bisectae,Curviptera,Xylocarpae,macrocarpa,macrocarpa
Eucalyptus_minniritchi,Eucalyptus_minniritchi,Eucalyptus_minniritchi,Eucalyptus,Symphyomyrtus,Bisectae,Curviptera,Orbifoliae,minniritchi,
Eucalyptus_oldfieldii,Eucalyptus_oldfieldii,Eucalyptus_oldfieldii,Eucalyptus,Symphyomyrtus,Bisectae,Curviptera,Xylocarpae,oldfieldii,
Eucalyptus_orbifolia,Eucalyptus_orbifolia,Eucalyptus_orbifolia,Eucalyptus,Symphyomyrtus,Bisectae,Curviptera,Orbifoliae,orbifolia,
Eucalyptus_oxymitra,Eucalyptus_oxymitra,Eucalyptus_oxymitra,Eucalyptus,Symphyomyrtus,Bisectae,Curviptera,Xylocarpae,oxymitra,
Eucalyptus_pachyphylla,Eucalyptus_pachyphylla,Eucalyptus_pachyphylla,Eucalyptus,Symphyomyrtus,Bisectae,Curviptera,Xylocarpae,pachyphylla,
Eucalyptus_pyriformis,Eucalyptus_pyriformis,Eucalyptus_pyriformis,Eucalyptus,Symphyomyrtus,Bisectae,Curviptera,Xylocarpae,pyriformis,
Eucalyptus_rameliana,Eucalyptus_rameliana,Eucalyptus_rameliana,Eucalyptus,Symphyomyrtus,Bisectae,Curviptera,Xylocarpae,rameliana,
Eucalyptus_relicta,Eucalyptus_relicta,Eucalyptus_relicta,Eucalyptus,Symphyomyrtus,Bisectae,Curviptera,Inflexae,relicta,
Eucalyptus_rhodantha,Eucalyptus_rhodantha,Eucalyptus_rhodantha,Eucalyptus,Symphyomyrtus,Bisectae,Curviptera,Xylocarpae,rhodantha,
Eucalyptus_rhodantha×var.petiolaris,Eucalyptus_rhodantha×var.petiolaris,Eucalyptus_rhodantha×var.petiolaris,Eucalyptus,Symphyomyrtus,Bisectae,Curviptera,Xylocarpae,rhodantha×var.petiolaris,
Eucalyptus_rhodanthavar_petiolaris,Eucalyptus_rhodanthavar,Eucalyptus_rhodanthavar,Eucalyptus,Symphyomyrtus,Bisectae,Curviptera,Xylocarpae,rhodanthavar,
Eucalyptus_rosacea,Eucalyptus_rosacea,Eucalyptus_rosacea,Eucalyptus,Symphyomyrtus,Bisectae,Curviptera,Leptopodae,rosacea,
Eucalyptus_sessilis,Eucalyptus_sessilis,Eucalyptus_sessilis,Eucalyptus,Symphyomyrtus,Bisectae,Curviptera,Xylocarpae,sessilis,
Eucalyptus_sp.LittleSandyDesert,Eucalyptus_sp.LittleSandyDesert,Eucalyptus_sp.LittleSandyDesert,Eucalyptus,Symphyomyrtus,Bisectae,Curviptera,Xylocarpae,sp.LittleSandyDesert,
Eucalyptus_sp.LittleSandyDesert(Nicolle4304&French),Eucalyptus_sp.LittleSandyDesert(Nicolle4304&French),Eucalyptus_sp.LittleSandyDesert(Nicolle4304&French),Eucalyptus,Symphyomyrtus,Bisectae,Curviptera,Xylocarpae,sp.LittleSandyDesert(Nicolle4304&French),
Eucalyptus_synandra,Eucalyptus_synandra,Eucalyptus_synandra,Eucalyptus,Symphyomyrtus,Bisectae,Curviptera,Leptopodae,synandra,
Eucalyptus_virginea,Eucalyptus_virginea,Eucalyptus_virginea,Eucalyptus,Symphyomyrtus,Bisectae,Curviptera,Inflexae,virginea,
Eucalyptus_websteriana,Eucalyptus_websteriana,Eucalyptus_websteriana,Eucalyptus,Symphyomyrtus,Bisectae,Curviptera,Orbifoliae,websteriana,
Eucalyptus_youngiana,Eucalyptus_youngiana,Eucalyptus_youngiana,Eucalyptus,Symphyomyrtus,Bisectae,Curviptera,Xylocarpae,youngiana,
Eucalyptus_decurva,Eucalyptus_decurva,Eucalyptus_decurva,Eucalyptus,Symphyomyrtus,Bisectae,Decurvae,,decurva,
Eucalyptus_doratoxylon,Eucalyptus_doratoxylon,Eucalyptus_doratoxylon,Eucalyptus,Symphyomyrtus,Bisectae,Decurvae,,doratoxylon,
Eucalyptus_adesmophloia,Eucalyptus_adesmophloia,Eucalyptus_adesmophloia,Eucalyptus,Symphyomyrtus,Bisectae,Falcatae,Decipientes,adesmophloia,
Eucalyptus_annettae,Eucalyptus_annettae,Eucalyptus_annettae,Eucalyptus,Symphyomyrtus,Bisectae,Falcatae,Rugatae,annettae,
Eucalyptus_balanopelex,Eucalyptus_balanopelex,Eucalyptus_balanopelex,Eucalyptus,Symphyomyrtus,Bisectae,Falcatae,Rugatae,balanopelex,
Eucalyptus_balanopelex,Eucalyptus_balanopelex,Eucalyptus_balanopelex,Eucalyptus,Symphyomyrtus,Bisectae,Falcatae,Rugatae,balanopelex,
Eucalyptus_communalis,Eucalyptus_communalis,Eucalyptus_communalis,Eucalyptus,Symphyomyrtus,Bisectae,Falcatae,Decipientes,communalis,
Eucalyptus_communalis,Eucalyptus_communalis,Eucalyptus_communalis,Eucalyptus,Symphyomyrtus,Bisectae,Falcatae,Decipientes,communalis,
Eucalyptus_cooperiana,Eucalyptus_cooperiana,Eucalyptus_cooperiana,Eucalyptus,Symphyomyrtus,Bisectae,Falcatae,Rugatae,cooperiana,
Eucalyptus_decipens,Eucalyptus_decipens,Eucalyptus_decipens,Eucalyptus,Symphyomyrtus,Bisectae,Falcatae,Decipientes,decipens,
Eucalyptus_decipiens_chalara,Eucalyptus_decipiens,Eucalyptus_decipiens,Eucalyptus,Symphyomyrtus,Bisectae,Falcatae,Decipientes,decipiens_chalara,
Eucalyptus_decipiens_chalara,Eucalyptus_decipiens_chalara,Eucalyptus_decipiens_chalara,Eucalyptus,Symphyomyrtus,Bisectae,Falcatae,Decipientes,decipiens,
Eucalyptus_dorrienii,Eucalyptus_dorrienii,Eucalyptus_dorrienii,Eucalyptus,Symphyomyrtus,Bisectae,Falcatae,Rugatae,dorrienii,
Eucalyptus_ecostata,Eucalyptus_ecostata,Eucalyptus_ecostata,Eucalyptus,Symphyomyrtus,Bisectae,Falcatae,Rugatae,ecostata,
Eucalyptus_falcata,Eucalyptus_falcata,Eucalyptus_falcata,Eucalyptus,Symphyomyrtus,Bisectae,Falcatae,Rugatae,falcata,
Eucalyptus_goniantha_goniantha,Eucalyptus_goniantha,Eucalyptus_goniantha,Eucalyptus,Symphyomyrtus,Bisectae,Falcatae,Rugatae,goniantha,goniantha
Eucalyptus_goniantha_kynoura,Eucalyptus_goniantha,Eucalyptus_goniantha,Eucalyptus,Symphyomyrtus,Bisectae,Falcatae,Rugatae,goniantha,kynoura
Eucalyptus_kessellii_eugnosta,Eucalyptus_kessellii,Eucalyptus_kessellii,Eucalyptus,Symphyomyrtus,Bisectae,Falcatae,Rugatae,kessellii,eugnosta
Eucalyptus_kessellii_kesselli,Eucalyptus_kessellii,Eucalyptus_kessellii,Eucalyptus,Symphyomyrtus,Bisectae,Falcatae,Rugatae,kessellii,kesselli
Eucalyptus_notactites,Eucalyptus_notactites,Eucalyptus_notactites,Eucalyptus,Symphyomyrtus,Bisectae,Falcatae,Rugatae,notactites,
Eucalyptus_obesa,Eucalyptus_obesa,Eucalyptus_obesa,Eucalyptus,Symphyomyrtus,Bisectae,Falcatae,Decipientes,obesa,
Eucalyptus_opimiflora,Eucalyptus_opimiflora,Eucalyptus_opimiflora,Eucalyptus,Symphyomyrtus,Bisectae,Falcatae,Rugatae,opimiflora,
Eucalyptus_ornata,Eucalyptus_ornata,Eucalyptus_ornata,Eucalyptus,Symphyomyrtus,Bisectae,Falcatae,Rugatae,ornata,
Eucalyptus_petrensis,Eucalyptus_petrensis,Eucalyptus_petrensis,Eucalyptus,Symphyomyrtus,Bisectae,Falcatae,Rugatae,petrensis,
Eucalyptus_purpurata,Eucalyptus_purpurata,Eucalyptus_purpurata,Eucalyptus,Symphyomyrtus,Bisectae,Falcatae,Rugatae,purpurata,
Eucalyptus_recta,Eucalyptus_recta,Eucalyptus_recta,Eucalyptus,Symphyomyrtus,Bisectae,Falcatae,Rugatae,recta,
Eucalyptus_rugulata,Eucalyptus_rugulata,Eucalyptus_rugulata,Eucalyptus,Symphyomyrtus,Bisectae,Falcatae,Rugatae,rugulata,
Eucalyptus_semiglobosa,Eucalyptus_semiglobosa,Eucalyptus_semiglobosa,Eucalyptus,Symphyomyrtus,Bisectae,Falcatae,Rugatae,semiglobosa,
Eucalyptus_diversicolor,Eucalyptus_diversicolor,Eucalyptus_diversicolor,Eucalyptus,Symphyomyrtus,Bisectae,Inclusae,,diversicolor,
Eucalyptus_balanites,Eucalyptus_balanites,Eucalyptus_balanites,Eucalyptus,Symphyomyrtus,Bisectae,Inter-serieshybrid,,balanites,
Eucalyptus_balanites,Eucalyptus_balanites,Eucalyptus_balanites,Eucalyptus,Symphyomyrtus,Bisectae,Inter-serieshybrid,,balanites,
Eucalyptus_intrasilvatica,Eucalyptus_intrasilvatica,Eucalyptus_intrasilvatica,Eucalyptus,Symphyomyrtus,Bisectae,Inter-serieshybrid,,intrasilvatica,
Eucalyptus_intrasilvatica,Eucalyptus_intrasilvatica,Eucalyptus_intrasilvatica,Eucalyptus,Symphyomyrtus,Bisectae,Inter-serieshybrid,,intrasilvatica,
Eucalyptus_phylacis,Eucalyptus_phylacis,Eucalyptus_phylacis,Eucalyptus,Symphyomyrtus,Bisectae,Inter-serieshybrid,,phylacis,
Eucalyptus_phylacis,Eucalyptus_phylacis,Eucalyptus_phylacis,Eucalyptus,Symphyomyrtus,Bisectae,Inter-serieshybrid,,phylacis,
Eucalyptus_bakeri,Eucalyptus_bakeri,Eucalyptus_bakeri,Eucalyptus,Symphyomyrtus,Bisectae,Micrantherae,Bakerianae,bakeri,
Eucalyptus_jutsonii_jutsonii,Eucalyptus_jutsonii,Eucalyptus_jutsonii,Eucalyptus,Symphyomyrtus,Bisectae,Micrantherae,Bakerianae,jutsonii,jutsonii
Eucalyptus_jutsonii_kobela,Eucalyptus_jutsonii,Eucalyptus_jutsonii,Eucalyptus,Symphyomyrtus,Bisectae,Micrantherae,Bakerianae,jutsonii,kobela
Eucalyptus_mannensis_mannensis,Eucalyptus_mannensis,Eucalyptus_mannensis,Eucalyptus,Symphyomyrtus,Bisectae,Micrantherae,Bakerianae,mannensis,mannensis
Eucalyptus_mannensis_vespertina,Eucalyptus_mannensis,Eucalyptus_mannensis,Eucalyptus,Symphyomyrtus,Bisectae,Micrantherae,Bakerianae,mannensis,vespertina
Eucalyptus_micranthera,Eucalyptus_micranthera,Eucalyptus_micranthera,Eucalyptus,Symphyomyrtus,Bisectae,Micrantherae,Micrantherae,micranthera,
Eucalyptus_albida,Eucalyptus_albida,Eucalyptus_albida,Eucalyptus,Symphyomyrtus,Bisectae,Porantherae,,albida,
Eucalyptus_austrina,Eucalyptus_austrina,Eucalyptus_austrina,Eucalyptus,Symphyomyrtus,Bisectae,Porantherae,,austrina,
Eucalyptus_connexa,Eucalyptus_connexa,Eucalyptus_connexa,Eucalyptus,Symphyomyrtus,Bisectae,Porantherae,,connexa,
Eucalyptus_discreta,Eucalyptus_discreta,Eucalyptus_discreta,Eucalyptus,Symphyomyrtus,Bisectae,Porantherae,,discreta,
Eucalyptus_dissimulata_dissimulata,Eucalyptus_dissimulata,Eucalyptus_dissimulata,Eucalyptus,Symphyomyrtus,Bisectae,Porantherae,,dissimulata,dissimulata
Eucalyptus_dissimulata_plauta,Eucalyptus_dissimulata,Eucalyptus_dissimulata,Eucalyptus,Symphyomyrtus,Bisectae,Porantherae,,dissimulata,plauta
Eucalyptus_ecdysiastes,Eucalyptus_ecdysiastes,Eucalyptus_ecdysiastes,Eucalyptus,Symphyomyrtus,Bisectae,Porantherae,,ecdysiastes,
Eucalyptus_efflorescens,Eucalyptus_efflorescens,Eucalyptus_efflorescens,Eucalyptus,Symphyomyrtus,Bisectae,Porantherae,,efflorescens,
Eucalyptus_foecunda_aeolica,Eucalyptus_foecunda,Eucalyptus_foecunda,Eucalyptus,Symphyomyrtus,Bisectae,Porantherae,,foecunda,aeolica
Eucalyptus_foecunda_foecunda,Eucalyptus_foecunda,Eucalyptus_foecunda,Eucalyptus,Symphyomyrtus,Bisectae,Porantherae,,foecunda,foecunda
Eucalyptus_formanii_circulata,Eucalyptus_formanii,Eucalyptus_formanii,Eucalyptus,Symphyomyrtus,Bisectae,Porantherae,,formanii,circulata
Eucalyptus_formanii_formanii,Eucalyptus_formanii,Eucalyptus_formanii,Eucalyptus,Symphyomyrtus,Bisectae,Porantherae,,formanii,formanii
Eucalyptus_fruticosa,Eucalyptus_fruticosa,Eucalyptus_fruticosa,Eucalyptus,Symphyomyrtus,Bisectae,Porantherae,,fruticosa,
Eucalyptus_horistes,Eucalyptus_horistes,Eucalyptus_horistes,Eucalyptus,Symphyomyrtus,Bisectae,Porantherae,,horistes,
Eucalyptus_kumarlensis,Eucalyptus_kumarlensis,Eucalyptus_kumarlensis,Eucalyptus,Symphyomyrtus,Bisectae,Porantherae,,kumarlensis,
Eucalyptus_latens,Eucalyptus_latens,Eucalyptus_latens,Eucalyptus,Symphyomyrtus,Bisectae,Porantherae,,latens,
Eucalyptus_leptophylla,Eucalyptus_leptophylla,Eucalyptus_leptophylla,Eucalyptus,Symphyomyrtus,Bisectae,Porantherae,,leptophylla,
Eucalyptus_lunata,Eucalyptus_lunata,Eucalyptus_lunata,Eucalyptus,Symphyomyrtus,Bisectae,Porantherae,,lunata,
Eucalyptus_olivina,Eucalyptus_olivina,Eucalyptus_olivina,Eucalyptus,Symphyomyrtus,Bisectae,Porantherae,,olivina,
Eucalyptus_omissa,Eucalyptus_omissa,Eucalyptus_omissa,Eucalyptus,Symphyomyrtus,Bisectae,Porantherae,,omissa,
Eucalyptus_perangusta,Eucalyptus_perangusta,Eucalyptus_perangusta,Eucalyptus,Symphyomyrtus,Bisectae,Porantherae,,perangusta,
Eucalyptus_plumula,Eucalyptus_plumula,Eucalyptus_plumula,Eucalyptus,Symphyomyrtus,Bisectae,Porantherae,,plumula,
Eucalyptus_rigidula_clancularia,Eucalyptus_rigidula,Eucalyptus_rigidula,Eucalyptus,Symphyomyrtus,Bisectae,Porantherae,,rigidula,clancularia
Eucalyptus_rigidula_interior,Eucalyptus_rigidula,Eucalyptus_rigidula,Eucalyptus,Symphyomyrtus,Bisectae,Porantherae,,rigidula,interior
Eucalyptus_rigidula_rigidula,Eucalyptus_rigidula,Eucalyptus_rigidula,Eucalyptus,Symphyomyrtus,Bisectae,Porantherae,,rigidula,rigidula
Eucalyptus_salicola,Eucalyptus_salicola,Eucalyptus_salicola,Eucalyptus,Symphyomyrtus,Bisectae,Porantherae,,salicola,
Eucalyptus_sinuensis,Eucalyptus_sinuensis,Eucalyptus_sinuensis,Eucalyptus,Symphyomyrtus,Bisectae,Porantherae,,sinuensis,
Eucalyptus_uncinata_crassifolia,Eucalyptus_uncinata,Eucalyptus_uncinata,Eucalyptus,Symphyomyrtus,Bisectae,Porantherae,,uncinata,crassifolia
Eucalyptus_uncinata_uncinata,Eucalyptus_uncinata,Eucalyptus_uncinata,Eucalyptus,Symphyomyrtus,Bisectae,Porantherae,,uncinata,uncinata
Eucalyptus_salmonophloia,Eucalyptus_salmonophloia,Eucalyptus_salmonophloia,Eucalyptus,Symphyomyrtus,Bisectae,Salmonophloiae,,salmonophloia,
Eucalyptus_pachycalyx_banyabba,Eucalyptus_pachycalyx,Eucalyptus_pachycalyx,Eucalyptus,Symphyomyrtus,Bisectae,Squamosae,,pachycalyx,banyabba
Eucalyptus_pachycalyx_pachycalyx,Eucalyptus_pachycalyx,Eucalyptus_pachycalyx,Eucalyptus,Symphyomyrtus,Bisectae,Squamosae,,pachycalyx,pachycalyx
Eucalyptus_pachycalyx_waajensis,Eucalyptus_pachycalyx,Eucalyptus_pachycalyx,Eucalyptus,Symphyomyrtus,Bisectae,Squamosae,,pachycalyx,waajensis
Eucalyptus_squamosa,Eucalyptus_squamosa,Eucalyptus_squamosa,Eucalyptus,Symphyomyrtus,Bisectae,Squamosae,,squamosa,
Eucalyptus_aspersa,Eucalyptus_aspersa,Eucalyptus_aspersa,Eucalyptus,Symphyomyrtus,Bisectae,Subulatae,Decussatae,aspersa,
Eucalyptus_delicata,Eucalyptus_delicata,Eucalyptus_delicata,Eucalyptus,Symphyomyrtus,Bisectae,Subulatae,Spirales,delicata,
Eucalyptus_dolichocera,Eucalyptus_dolichocera,Eucalyptus_dolichocera,Eucalyptus,Symphyomyrtus,Bisectae,Subulatae,Decussatae,dolichocera,
Eucalyptus_eremicola_eremicola,Eucalyptus_eremicola,Eucalyptus_eremicola,Eucalyptus,Symphyomyrtus,Bisectae,Subulatae,Oleaginae,eremicola,eremicola
Eucalyptus_eremicola_peeneri,Eucalyptus_eremicola,Eucalyptus_eremicola,Eucalyptus,Symphyomyrtus,Bisectae,Subulatae,Oleaginae,eremicola,peeneri
Eucalyptus_flocktoniae_flocktoniae,Eucalyptus_flocktoniae,Eucalyptus_flocktoniae,Eucalyptus,Symphyomyrtus,Bisectae,Subulatae,Decurrentes,flocktoniae,flocktoniae
Eucalyptus_flocktoniae_hebes,Eucalyptus_flocktoniae,Eucalyptus_flocktoniae,Eucalyptus,Symphyomyrtus,Bisectae,Subulatae,Decurrentes,flocktoniae,hebes
Eucalyptus_gillii,Eucalyptus_gillii,Eucalyptus_gillii,Eucalyptus,Symphyomyrtus,Bisectae,Subulatae,Decussatae,gillii,
Eucalyptus_grasbyi,Eucalyptus_grasbyi,Eucalyptus_grasbyi,Eucalyptus,Symphyomyrtus,Bisectae,Subulatae,Spirales,grasbyi,
Eucalyptus_hypolaena,Eucalyptus_hypolaena,Eucalyptus_hypolaena,Eucalyptus,Symphyomyrtus,Bisectae,Subulatae,Decurrentes,hypolaena,
Eucalyptus_kochii_amaryssia,Eucalyptus_kochii,Eucalyptus_kochii,Eucalyptus,Symphyomyrtus,Bisectae,Subulatae,Oleaginae,kochii,amaryssia
Eucalyptus_kochii_borealis,Eucalyptus_kochii,Eucalyptus_kochii,Eucalyptus,Symphyomyrtus,Bisectae,Subulatae,Oleaginae,kochii,borealis
Eucalyptus_kochii_kochii,Eucalyptus_kochii,Eucalyptus_kochii,Eucalyptus,Symphyomyrtus,Bisectae,Subulatae,Oleaginae,kochii,kochii
Eucalyptus_kochii_plenissima,Eucalyptus_kochii,Eucalyptus_kochii,Eucalyptus,Symphyomyrtus,Bisectae,Subulatae,Oleaginae,kochii,plenissima
Eucalyptus_kochii_yellowdinensis,Eucalyptus_kochii,Eucalyptus_kochii,Eucalyptus,Symphyomyrtus,Bisectae,Subulatae,Oleaginae,kochii,yellowdinensis
Eucalyptus_longicornis,Eucalyptus_longicornis,Eucalyptus_longicornis,Eucalyptus,Symphyomyrtus,Bisectae,Subulatae,Spirales,longicornis,
Eucalyptus_longissima,Eucalyptus_longissima,Eucalyptus_longissima,Eucalyptus,Symphyomyrtus,Bisectae,Subulatae,Oleaginae,longissima,
Eucalyptus_luculenta,Eucalyptus_luculenta,Eucalyptus_luculenta,Eucalyptus,Symphyomyrtus,Bisectae,Subulatae,Decurrentes,luculenta,
Eucalyptus_moderata,Eucalyptus_moderata,Eucalyptus_moderata,Eucalyptus,Symphyomyrtus,Bisectae,Subulatae,Decurrentes,moderata,
Eucalyptus_neutra,Eucalyptus_neutra,Eucalyptus_neutra,Eucalyptus,Symphyomyrtus,Bisectae,Subulatae,Decurrentes,neutra,
Eucalyptus_oleosa_ampliata,Eucalyptus_oleosa,Eucalyptus_oleosa,Eucalyptus,Symphyomyrtus,Bisectae,Subulatae,Spirales,oleosa,ampliata
Eucalyptus_oleosa_corvina,Eucalyptus_oleosa,Eucalyptus_oleosa,Eucalyptus,Symphyomyrtus,Bisectae,Subulatae,Spirales,oleosa,corvina
Eucalyptus_oleosa_cylindroidea,Eucalyptus_oleosa,Eucalyptus_oleosa,Eucalyptus,Symphyomyrtus,Bisectae,Subulatae,Spirales,oleosa,cylindroidea
Eucalyptus_oleosa_oleosa,Eucalyptus_oleosa,Eucalyptus_oleosa,Eucalyptus,Symphyomyrtus,Bisectae,Subulatae,Spirales,oleosa,oleosa
Eucalyptus_optima,Eucalyptus_optima,Eucalyptus_optima,Eucalyptus,Symphyomyrtus,Bisectae,Subulatae,Decurrentes,optima,
Eucalyptus_peninsularis,Eucalyptus_peninsularis,Eucalyptus_peninsularis,Eucalyptus,Symphyomyrtus,Bisectae,Subulatae,Decurrentes,peninsularis,
Eucalyptus_rhomboidea,Eucalyptus_rhomboidea,Eucalyptus_rhomboidea,Eucalyptus,Symphyomyrtus,Bisectae,Subulatae,Decurrentes,rhomboidea,
Eucalyptus_socialis_eucentrica,Eucalyptus_socialis,Eucalyptus_socialis,Eucalyptus,Symphyomyrtus,Bisectae,Subulatae,Decussatae,socialis,eucentrica
Eucalyptus_socialis_socialis,Eucalyptus_socialis,Eucalyptus_socialis,Eucalyptus,Symphyomyrtus,Bisectae,Subulatae,Decussatae,socialis,socialis
Eucalyptus_socialis_victoriensis,Eucalyptus_socialis,Eucalyptus_socialis,Eucalyptus,Symphyomyrtus,Bisectae,Subulatae,Decussatae,socialis,victoriensis
Eucalyptus_socialis_viridans,Eucalyptus_socialis,Eucalyptus_socialis,Eucalyptus,Symphyomyrtus,Bisectae,Subulatae,Decussatae,socialis,viridans
Eucalyptus_sp.CableHaulRoad,Eucalyptus_sp.CableHaulRoad,Eucalyptus_sp.CableHaulRoad,Eucalyptus,Symphyomyrtus,Bisectae,Subulatae,Decurrentes,sp.CableHaulRoad,
Eucalyptus_sp.CableHaulRoad(Nicolle6956&French),Eucalyptus_sp.CableHaulRoad(Nicolle6956&French),Eucalyptus_sp.CableHaulRoad(Nicolle6956&French),Eucalyptus,Symphyomyrtus,Bisectae,Subulatae,Decurrentes,sp.CableHaulRoad(Nicolle6956&French),
Eucalyptus_sp.DunbarRoad,Eucalyptus_sp.DunbarRoad,Eucalyptus_sp.DunbarRoad,Eucalyptus,Symphyomyrtus,Bisectae,Subulatae,Decurrentes,sp.DunbarRoad,
Eucalyptus_transcontinentalis,Eucalyptus_transcontinentalis,Eucalyptus_transcontinentalis,Eucalyptus,Symphyomyrtus,Bisectae,Subulatae,Decurrentes,transcontinentalis,
Eucalyptus_ultima,Eucalyptus_ultima,Eucalyptus_ultima,Eucalyptus,Symphyomyrtus,Bisectae,Subulatae,Oleaginae,ultima,
Eucalyptus_urna_urna,Eucalyptus_urna,Eucalyptus_urna,Eucalyptus,Symphyomyrtus,Bisectae,Subulatae,Decurrentes,urna,urna
Eucalyptus_urna_xesta,Eucalyptus_urna,Eucalyptus_urna,Eucalyptus,Symphyomyrtus,Bisectae,Subulatae,Decurrentes,urna,xesta
Eucalyptus_vokesensis,Eucalyptus_vokesensis,Eucalyptus_vokesensis,Eucalyptus,Symphyomyrtus,Bisectae,Subulatae,Decussatae,vokesensis,
Eucalyptus_wyolensis,Eucalyptus_wyolensis,Eucalyptus_wyolensis,Eucalyptus,Symphyomyrtus,Bisectae,Subulatae,Decussatae,wyolensis,
Eucalyptus_yalatensis,Eucalyptus_yalatensis,Eucalyptus_yalatensis,Eucalyptus,Symphyomyrtus,Bisectae,Subulatae,Decussatae,yalatensis,
Eucalyptus_yumbarrana,Eucalyptus_yumbarrana,Eucalyptus_yumbarrana,Eucalyptus,Symphyomyrtus,Bisectae,Subulatae,Decussatae,yumbarrana,
Eucalyptus_gomphocephala,Eucalyptus_gomphocephala,Eucalyptus_gomphocephala,Eucalyptus,Symphyomyrtus,Bolites,Sect_Bolites,,gomphocephala,
Eucalyptus_howittiana,Eucalyptus_howittiana,Eucalyptus_howittiana,Eucalyptus,Symphyomyrtus,Domesticae,Sect_Domesticae,,howittiana,
Eucalyptus_raveretiana,Eucalyptus_raveretiana,Eucalyptus_raveretiana,Eucalyptus,Symphyomyrtus,Domesticae,Sect_Domesticae,,raveretiana,
Eucalyptus_pimpiniana,Eucalyptus_pimpiniana,Eucalyptus_pimpiniana,Eucalyptus,Symphyomyrtus,Dumaria,Dissonae,,pimpiniana,
Eucalyptus_leptocalyx_leptocalyx,Eucalyptus_leptocalyx,Eucalyptus_leptocalyx,Eucalyptus,Symphyomyrtus,Dumaria,Furfuraceae,,leptocalyx,leptocalyx
Eucalyptus_leptocalyx_petilipes,Eucalyptus_leptocalyx,Eucalyptus_leptocalyx,Eucalyptus,Symphyomyrtus,Dumaria,Furfuraceae,,leptocalyx,petilipes
Eucalyptus_platycorys,Eucalyptus_platycorys,Eucalyptus_platycorys,Eucalyptus,Symphyomyrtus,Dumaria,Furfuraceae,,platycorys,
